Date,Time,Day of Week,Format,Rank,Name,Team,Position,Age,Tier,Trend,Base Value,TEP Level,Adjusted Value
2024-11-19,09:33:22,Tuesday,2,230,Gabriel Davis,JAC,WR,25.6,25,-11,1787,Baseline,1787
2024-11-19,09:33:22,Tuesday,2,230,Gabriel Davis,JAC,WR,25.6,25,-11,1787,1.1,1787
2024-11-19,09:33:22,Tuesday,2,230,Gabriel Davis,JAC,WR,25.6,25,-11,1787,1.2,1787
2024-11-19,09:33:22,Tuesday,2,230,Gabriel Davis,JAC,WR,25.6,25,-11,1787,1.3,1787
2024-11-19,09:33:22,Tuesday,2,231,Justice Hill,BAL,RB,27.0,25,-16,1780,Baseline,1780
2024-11-19,09:33:22,Tuesday,2,231,Justice Hill,BAL,RB,27.0,25,-16,1780,1.1,1780
2024-11-19,09:33:22,Tuesday,2,231,Justice Hill,BAL,RB,27.0,25,-16,1780,1.2,1780
2024-11-19,09:33:22,Tuesday,2,231,Justice Hill,BAL,RB,27.0,25,-16,1780,1.3,1780
2024-11-19,09:33:22,Tuesday,2,232,Trey Palmer,TBB,WR,23.6,25,12,1777,Baseline,1777
2024-11-19,09:33:22,Tuesday,2,232,Trey Palmer,TBB,WR,23.6,25,12,1777,1.1,1777
2024-11-19,09:33:22,Tuesday,2,232,Trey Palmer,TBB,WR,23.6,25,12,1777,1.2,1777
2024-11-19,09:33:22,Tuesday,2,232,Trey Palmer,TBB,WR,23.6,25,12,1777,1.3,1777
2024-11-19,09:33:22,Tuesday,2,233,Michael Mayer,LVR,TE,23.4,25,1,1761,Baseline,1761
2024-11-19,09:33:22,Tuesday,2,233,Michael Mayer,LVR,TE,23.4,25,1,1761,1.1,2278
2024-11-19,09:33:22,Tuesday,2,233,Michael Mayer,LVR,TE,23.4,25,1,1761,1.2,2591
2024-11-19,09:33:22,Tuesday,2,233,Michael Mayer,LVR,TE,23.4,25,1,1761,1.3,2904
2024-11-19,09:33:22,Tuesday,2,234,Devin Singletary,NYG,RB,27.2,25,-62,1755,Baseline,1755
2024-11-19,09:33:22,Tuesday,2,234,Devin Singletary,NYG,RB,27.2,25,-62,1755,1.1,1755
2024-11-19,09:33:22,Tuesday,2,234,Devin Singletary,NYG,RB,27.2,25,-62,1755,1.2,1755
2024-11-19,09:33:22,Tuesday,2,234,Devin Singletary,NYG,RB,27.2,25,-62,1755,1.3,1755
2024-11-19,09:33:22,Tuesday,2,235,Malachi Corley,NYJ,WR,22.7,25,12,1740,Baseline,1740
2024-11-19,09:33:22,Tuesday,2,235,Malachi Corley,NYJ,WR,22.7,25,12,1740,1.1,1740
2024-11-19,09:33:22,Tuesday,2,235,Malachi Corley,NYJ,WR,22.7,25,12,1740,1.2,1740
2024-11-19,09:33:22,Tuesday,2,235,Malachi Corley,NYJ,WR,22.7,25,12,1740,1.3,1740
2024-11-19,09:33:22,Tuesday,2,236,Zack Moss,CIN,RB,26.9,25,-53,1737,Baseline,1737
2024-11-19,09:33:22,Tuesday,2,236,Zack Moss,CIN,RB,26.9,25,-53,1737,1.1,1737
2024-11-19,09:33:22,Tuesday,2,236,Zack Moss,CIN,RB,26.9,25,-53,1737,1.2,1737
2024-11-19,09:33:22,Tuesday,2,236,Zack Moss,CIN,RB,26.9,25,-53,1737,1.3,1737
2024-11-19,09:33:22,Tuesday,2,237,Raheem Mostert,MIA,RB,32.6,25,-9,1727,Baseline,1727
2024-11-19,09:33:22,Tuesday,2,237,Raheem Mostert,MIA,RB,32.6,25,-9,1727,1.1,1727
2024-11-19,09:33:22,Tuesday,2,237,Raheem Mostert,MIA,RB,32.6,25,-9,1727,1.2,1727
2024-11-19,09:33:22,Tuesday,2,237,Raheem Mostert,MIA,RB,32.6,25,-9,1727,1.3,1727
2024-11-19,09:33:22,Tuesday,2,238,Javon Baker,NEP,WR,22.8,25,-9,1708,Baseline,1708
2024-11-19,09:33:22,Tuesday,2,238,Javon Baker,NEP,WR,22.8,25,-9,1708,1.1,1708
2024-11-19,09:33:22,Tuesday,2,238,Javon Baker,NEP,WR,22.8,25,-9,1708,1.2,1708
2024-11-19,09:33:22,Tuesday,2,238,Javon Baker,NEP,WR,22.8,25,-9,1708,1.3,1708
2024-11-19,09:33:22,Tuesday,2,239,Jalen Nailor,MIN,WR,25.7,25,-1,1705,Baseline,1705
2024-11-19,09:33:22,Tuesday,2,239,Jalen Nailor,MIN,WR,25.7,25,-1,1705,1.1,1705
2024-11-19,09:33:22,Tuesday,2,239,Jalen Nailor,MIN,WR,25.7,25,-1,1705,1.2,1705
2024-11-19,09:33:22,Tuesday,2,239,Jalen Nailor,MIN,WR,25.7,25,-1,1705,1.3,1705
2024-11-19,09:33:22,Tuesday,2,240,Cam Akers,MIN,RB,25.4,25,13,1704,Baseline,1704
2024-11-19,09:33:22,Tuesday,2,240,Cam Akers,MIN,RB,25.4,25,13,1704,1.1,1704
2024-11-19,09:33:22,Tuesday,2,240,Cam Akers,MIN,RB,25.4,25,13,1704,1.2,1704
2024-11-19,09:33:22,Tuesday,2,240,Cam Akers,MIN,RB,25.4,25,13,1704,1.3,1704
2024-11-19,09:33:22,Tuesday,2,241,Taysom Hill,NOS,QB,34.2,25,27,1697,Baseline,1697
2024-11-19,09:33:22,Tuesday,2,241,Taysom Hill,NOS,QB,34.2,25,27,1697,1.1,1697
2024-11-19,09:33:22,Tuesday,2,241,Taysom Hill,NOS,QB,34.2,25,27,1697,1.2,1697
2024-11-19,09:33:22,Tuesday,2,241,Taysom Hill,NOS,QB,34.2,25,27,1697,1.3,1697
2024-11-19,09:33:22,Tuesday,2,242,Marvin Mims,DEN,WR,22.7,25,11,1697,Baseline,1697
2024-11-19,09:33:22,Tuesday,2,242,Marvin Mims,DEN,WR,22.7,25,11,1697,1.1,1697
2024-11-19,09:33:22,Tuesday,2,242,Marvin Mims,DEN,WR,22.7,25,11,1697,1.2,1697
2024-11-19,09:33:22,Tuesday,2,242,Marvin Mims,DEN,WR,22.7,25,11,1697,1.3,1697
2024-11-19,09:33:22,Tuesday,2,243,Parker Washington,JAC,WR,22.7,25,81,1696,Baseline,1696
2024-11-19,09:33:22,Tuesday,2,243,Parker Washington,JAC,WR,22.7,25,81,1696,1.1,1696
2024-11-19,09:33:22,Tuesday,2,243,Parker Washington,JAC,WR,22.7,25,81,1696,1.2,1696
2024-11-19,09:33:22,Tuesday,2,243,Parker Washington,JAC,WR,22.7,25,81,1696,1.3,1696
2024-11-19,09:33:22,Tuesday,2,244,Malik Washington,MIA,WR,23.9,25,28,1674,Baseline,1674
2024-11-19,09:33:22,Tuesday,2,244,Malik Washington,MIA,WR,23.9,25,28,1674,1.1,1674
2024-11-19,09:33:22,Tuesday,2,244,Malik Washington,MIA,WR,23.9,25,28,1674,1.2,1674
2024-11-19,09:33:22,Tuesday,2,244,Malik Washington,MIA,WR,23.9,25,28,1674,1.3,1674
2024-11-19,09:33:22,Tuesday,2,245,Khalil Herbert,CIN,RB,26.6,25,21,1671,Baseline,1671
2024-11-19,09:33:22,Tuesday,2,245,Khalil Herbert,CIN,RB,26.6,25,21,1671,1.1,1671
2024-11-19,09:33:22,Tuesday,2,245,Khalil Herbert,CIN,RB,26.6,25,21,1671,1.2,1671
2024-11-19,09:33:22,Tuesday,2,245,Khalil Herbert,CIN,RB,26.6,25,21,1671,1.3,1671
2024-11-19,09:33:22,Tuesday,2,246,Spencer Rattler,NOS,QB,24.1,25,-65,1668,Baseline,1668
2024-11-19,09:33:22,Tuesday,2,246,Spencer Rattler,NOS,QB,24.1,25,-65,1668,1.1,1668
2024-11-19,09:33:22,Tuesday,2,246,Spencer Rattler,NOS,QB,24.1,25,-65,1668,1.2,1668
2024-11-19,09:33:22,Tuesday,2,246,Spencer Rattler,NOS,QB,24.1,25,-65,1668,1.3,1668
2024-11-19,09:33:22,Tuesday,2,247,Noah Gray,KCC,TE,25.6,25,12,1634,Baseline,1634
2024-11-19,09:33:22,Tuesday,2,247,Noah Gray,KCC,TE,25.6,25,12,1634,1.1,2156
2024-11-19,09:33:22,Tuesday,2,247,Noah Gray,KCC,TE,25.6,25,12,1634,1.2,2463
2024-11-19,09:33:22,Tuesday,2,247,Noah Gray,KCC,TE,25.6,25,12,1634,1.3,2770
2024-11-19,09:33:22,Tuesday,2,248,Devaughn Vele,DEN,WR,26.9,25,70,1634,Baseline,1634
2024-11-19,09:33:22,Tuesday,2,248,Devaughn Vele,DEN,WR,26.9,25,70,1634,1.1,1634
2024-11-19,09:33:22,Tuesday,2,248,Devaughn Vele,DEN,WR,26.9,25,70,1634,1.2,1634
2024-11-19,09:33:22,Tuesday,2,248,Devaughn Vele,DEN,WR,26.9,25,70,1634,1.3,1634
2024-11-19,09:33:22,Tuesday,2,249,Malik Willis,GBP,QB,25.5,25,12,1629,Baseline,1629
2024-11-19,09:33:22,Tuesday,2,249,Malik Willis,GBP,QB,25.5,25,12,1629,1.1,1629
2024-11-19,09:33:22,Tuesday,2,249,Malik Willis,GBP,QB,25.5,25,12,1629,1.2,1629
2024-11-19,09:33:22,Tuesday,2,249,Malik Willis,GBP,QB,25.5,25,12,1629,1.3,1629
2024-11-19,09:33:22,Tuesday,2,250,Jonathan Mingo,DAL,WR,23.6,25,6,1628,Baseline,1628
2024-11-19,09:33:22,Tuesday,2,250,Jonathan Mingo,DAL,WR,23.6,25,6,1628,1.1,1628
2024-11-19,09:33:22,Tuesday,2,250,Jonathan Mingo,DAL,WR,23.6,25,6,1628,1.2,1628
2024-11-19,09:33:22,Tuesday,2,250,Jonathan Mingo,DAL,WR,23.6,25,6,1628,1.3,1628
2024-11-19,09:33:22,Tuesday,2,251,Brenton Strange,JAC,TE,23.9,25,-15,1622,Baseline,1622
2024-11-19,09:33:22,Tuesday,2,251,Brenton Strange,JAC,TE,23.9,25,-15,1622,1.1,2148
2024-11-19,09:33:22,Tuesday,2,251,Brenton Strange,JAC,TE,23.9,25,-15,1622,1.2,2456
2024-11-19,09:33:22,Tuesday,2,251,Brenton Strange,JAC,TE,23.9,25,-15,1622,1.3,2763
2024-11-19,09:33:22,Tuesday,2,252,Noah Fant,SEA,TE,27.0,25,-13,1618,Baseline,1618
2024-11-19,09:33:22,Tuesday,2,252,Noah Fant,SEA,TE,27.0,25,-13,1618,1.1,2145
2024-11-19,09:33:22,Tuesday,2,252,Noah Fant,SEA,TE,27.0,25,-13,1618,1.2,2453
2024-11-19,09:33:22,Tuesday,2,252,Noah Fant,SEA,TE,27.0,25,-13,1618,1.3,2760
2024-11-19,09:33:22,Tuesday,2,253,2027 Late 3rd,FA,PICK,N/A,25,2,1584,Baseline,1584
2024-11-19,09:33:22,Tuesday,2,253,2027 Late 3rd,FA,PICK,N/A,25,2,1584,1.1,1584
2024-11-19,09:33:22,Tuesday,2,253,2027 Late 3rd,FA,PICK,N/A,25,2,1584,1.2,1584
2024-11-19,09:33:22,Tuesday,2,253,2027 Late 3rd,FA,PICK,N/A,25,2,1584,1.3,1584
2024-11-19,09:33:22,Tuesday,2,254,Mike Williams,PIT,WR,30.1,25,50,1574,Baseline,1574
2024-11-19,09:33:22,Tuesday,2,254,Mike Williams,PIT,WR,30.1,25,50,1574,1.1,1574
2024-11-19,09:33:22,Tuesday,2,254,Mike Williams,PIT,WR,30.1,25,50,1574,1.2,1574
2024-11-19,09:33:22,Tuesday,2,254,Mike Williams,PIT,WR,30.1,25,50,1574,1.3,1574
2024-11-19,09:33:22,Tuesday,2,255,Jalin Hyatt,NYG,WR,23.2,25,3,1561,Baseline,1561
2024-11-19,09:33:22,Tuesday,2,255,Jalin Hyatt,NYG,WR,23.2,25,3,1561,1.1,1561
2024-11-19,09:33:22,Tuesday,2,255,Jalin Hyatt,NYG,WR,23.2,25,3,1561,1.2,1561
2024-11-19,09:33:22,Tuesday,2,255,Jalin Hyatt,NYG,WR,23.2,25,3,1561,1.3,1561
2024-11-19,09:33:22,Tuesday,2,256,Emanuel Wilson,GBP,RB,25.5,25,-33,1558,Baseline,1558
2024-11-19,09:33:22,Tuesday,2,256,Emanuel Wilson,GBP,RB,25.5,25,-33,1558,1.1,1558
2024-11-19,09:33:22,Tuesday,2,256,Emanuel Wilson,GBP,RB,25.5,25,-33,1558,1.2,1558
2024-11-19,09:33:22,Tuesday,2,256,Emanuel Wilson,GBP,RB,25.5,25,-33,1558,1.3,1558
2024-11-19,09:33:22,Tuesday,2,257,Zach Ertz,WAS,TE,34.0,25,3,1556,Baseline,1556
2024-11-19,09:33:22,Tuesday,2,257,Zach Ertz,WAS,TE,34.0,25,3,1556,1.1,2083
2024-11-19,09:33:22,Tuesday,2,257,Zach Ertz,WAS,TE,34.0,25,3,1556,1.2,2387
2024-11-19,09:33:22,Tuesday,2,257,Zach Ertz,WAS,TE,34.0,25,3,1556,1.3,2691
2024-11-19,09:33:22,Tuesday,2,258,Tutu Atwell,LAR,WR,25.1,25,-16,1546,Baseline,1546
2024-11-19,09:33:22,Tuesday,2,258,Tutu Atwell,LAR,WR,25.1,25,-16,1546,1.1,1546
2024-11-19,09:33:22,Tuesday,2,258,Tutu Atwell,LAR,WR,25.1,25,-16,1546,1.2,1546
2024-11-19,09:33:22,Tuesday,2,258,Tutu Atwell,LAR,WR,25.1,25,-16,1546,1.3,1546
2024-11-19,09:33:22,Tuesday,2,259,Will Shipley,PHI,RB,22.2,25,-2,1542,Baseline,1542
2024-11-19,09:33:22,Tuesday,2,259,Will Shipley,PHI,RB,22.2,25,-2,1542,1.1,1542
2024-11-19,09:33:22,Tuesday,2,259,Will Shipley,PHI,RB,22.2,25,-2,1542,1.2,1542
2024-11-19,09:33:22,Tuesday,2,259,Will Shipley,PHI,RB,22.2,25,-2,1542,1.3,1542
2024-11-19,09:33:22,Tuesday,2,260,Ray-Ray McCloud,ATL,WR,28.1,25,-11,1541,Baseline,1541
2024-11-19,09:33:22,Tuesday,2,260,Ray-Ray McCloud,ATL,WR,28.1,25,-11,1541,1.1,1541
2024-11-19,09:33:22,Tuesday,2,260,Ray-Ray McCloud,ATL,WR,28.1,25,-11,1541,1.2,1541
2024-11-19,09:33:22,Tuesday,2,260,Ray-Ray McCloud,ATL,WR,28.1,25,-11,1541,1.3,1541
2024-11-19,09:33:22,Tuesday,2,261,Calvin Austin III,PIT,WR,25.6,25,21,1528,Baseline,1528
2024-11-19,09:33:22,Tuesday,2,261,Calvin Austin III,PIT,WR,25.6,25,21,1528,1.1,1528
2024-11-19,09:33:22,Tuesday,2,261,Calvin Austin III,PIT,WR,25.6,25,21,1528,1.2,1528
2024-11-19,09:33:22,Tuesday,2,261,Calvin Austin III,PIT,WR,25.6,25,21,1528,1.3,1528
2024-11-19,09:33:22,Tuesday,2,262,Noah Brown,WAS,WR,27.3,25,37,1526,Baseline,1526
2024-11-19,09:33:22,Tuesday,2,262,Noah Brown,WAS,WR,27.3,25,37,1526,1.1,1526
2024-11-19,09:33:22,Tuesday,2,262,Noah Brown,WAS,WR,27.3,25,37,1526,1.2,1526
2024-11-19,09:33:22,Tuesday,2,262,Noah Brown,WAS,WR,27.3,25,37,1526,1.3,1526
2024-11-19,09:33:22,Tuesday,2,263,Colby Parkinson,LAR,TE,25.9,25,-32,1505,Baseline,1505
2024-11-19,09:33:22,Tuesday,2,263,Colby Parkinson,LAR,TE,25.9,25,-32,1505,1.1,2034
2024-11-19,09:33:22,Tuesday,2,263,Colby Parkinson,LAR,TE,25.9,25,-32,1505,1.2,2336
2024-11-19,09:33:22,Tuesday,2,263,Colby Parkinson,LAR,TE,25.9,25,-32,1505,1.3,2638
2024-11-19,09:33:22,Tuesday,2,264,Demarcus Robinson,LAR,WR,30.2,25,47,1503,Baseline,1503
2024-11-19,09:33:22,Tuesday,2,264,Demarcus Robinson,LAR,WR,30.2,25,47,1503,1.1,1503
2024-11-19,09:33:22,Tuesday,2,264,Demarcus Robinson,LAR,WR,30.2,25,47,1503,1.2,1503
2024-11-19,09:33:22,Tuesday,2,264,Demarcus Robinson,LAR,WR,30.2,25,47,1503,1.3,1503
2024-11-19,09:33:22,Tuesday,2,265,Bub Means,NOS,WR,23.9,25,25,1493,Baseline,1493
2024-11-19,09:33:22,Tuesday,2,265,Bub Means,NOS,WR,23.9,25,25,1493,1.1,1493
2024-11-19,09:33:22,Tuesday,2,265,Bub Means,NOS,WR,23.9,25,25,1493,1.2,1493
2024-11-19,09:33:22,Tuesday,2,265,Bub Means,NOS,WR,23.9,25,25,1493,1.3,1493
2024-11-19,09:33:22,Tuesday,2,266,Greg Dortch,ARI,WR,26.5,25,-15,1492,Baseline,1492
2024-11-19,09:33:22,Tuesday,2,266,Greg Dortch,ARI,WR,26.5,25,-15,1492,1.1,1492
2024-11-19,09:33:22,Tuesday,2,266,Greg Dortch,ARI,WR,26.5,25,-15,1492,1.2,1492
2024-11-19,09:33:22,Tuesday,2,266,Greg Dortch,ARI,WR,26.5,25,-15,1492,1.3,1492
2024-11-19,09:33:22,Tuesday,2,267,Dawson Knox,BUF,TE,28.0,25,4,1488,Baseline,1488
2024-11-19,09:33:22,Tuesday,2,267,Dawson Knox,BUF,TE,28.0,25,4,1488,1.1,2021
2024-11-19,09:33:22,Tuesday,2,267,Dawson Knox,BUF,TE,28.0,25,4,1488,1.2,2323
2024-11-19,09:33:22,Tuesday,2,267,Dawson Knox,BUF,TE,28.0,25,4,1488,1.3,2625
2024-11-19,09:33:22,Tuesday,2,268,Gardner Minshew,LVR,QB,28.5,25,12,1475,Baseline,1475
2024-11-19,09:33:22,Tuesday,2,268,Gardner Minshew,LVR,QB,28.5,25,12,1475,1.1,1475
2024-11-19,09:33:22,Tuesday,2,268,Gardner Minshew,LVR,QB,28.5,25,12,1475,1.2,1475
2024-11-19,09:33:22,Tuesday,2,268,Gardner Minshew,LVR,QB,28.5,25,12,1475,1.3,1475
2024-11-19,09:33:22,Tuesday,2,269,Zamir White,LVR,RB,25.2,25,-34,1473,Baseline,1473
2024-11-19,09:33:22,Tuesday,2,269,Zamir White,LVR,RB,25.2,25,-34,1473,1.1,1473
2024-11-19,09:33:22,Tuesday,2,269,Zamir White,LVR,RB,25.2,25,-34,1473,1.2,1473
2024-11-19,09:33:22,Tuesday,2,269,Zamir White,LVR,RB,25.2,25,-34,1473,1.3,1473
2024-11-19,09:33:22,Tuesday,2,270,2025 Early 4th,FA,PICK,N/A,25,-3,1473,Baseline,1473
2024-11-19,09:33:22,Tuesday,2,270,2025 Early 4th,FA,PICK,N/A,25,-3,1473,1.1,1473
2024-11-19,09:33:22,Tuesday,2,270,2025 Early 4th,FA,PICK,N/A,25,-3,1473,1.2,1473
2024-11-19,09:33:22,Tuesday,2,270,2025 Early 4th,FA,PICK,N/A,25,-3,1473,1.3,1473
2024-11-19,09:33:22,Tuesday,2,271,Antonio Gibson,NEP,RB,26.4,25,-49,1460,Baseline,1460
2024-11-19,09:33:22,Tuesday,2,271,Antonio Gibson,NEP,RB,26.4,25,-49,1460,1.1,1460
2024-11-19,09:33:22,Tuesday,2,271,Antonio Gibson,NEP,RB,26.4,25,-49,1460,1.2,1460
2024-11-19,09:33:22,Tuesday,2,271,Antonio Gibson,NEP,RB,26.4,25,-49,1460,1.3,1460
2024-11-19,09:33:22,Tuesday,2,272,Gus Edwards,LAC,RB,29.6,25,11,1451,Baseline,1451
2024-11-19,09:33:22,Tuesday,2,272,Gus Edwards,LAC,RB,29.6,25,11,1451,1.1,1451
2024-11-19,09:33:22,Tuesday,2,272,Gus Edwards,LAC,RB,29.6,25,11,1451,1.2,1451
2024-11-19,09:33:22,Tuesday,2,272,Gus Edwards,LAC,RB,29.6,25,11,1451,1.3,1451
2024-11-19,09:33:22,Tuesday,2,273,2025 Mid 4th,FA,PICK,N/A,25,4,1441,Baseline,1441
2024-11-19,09:33:22,Tuesday,2,273,2025 Mid 4th,FA,PICK,N/A,25,4,1441,1.1,1441
2024-11-19,09:33:22,Tuesday,2,273,2025 Mid 4th,FA,PICK,N/A,25,4,1441,1.2,1441
2024-11-19,09:33:22,Tuesday,2,273,2025 Mid 4th,FA,PICK,N/A,25,4,1441,1.3,1441
2024-11-19,09:33:22,Tuesday,2,274,Xavier Hutchinson,HOU,WR,24.5,25,-12,1433,Baseline,1433
2024-11-19,09:33:22,Tuesday,2,274,Xavier Hutchinson,HOU,WR,24.5,25,-12,1433,1.1,1433
2024-11-19,09:33:22,Tuesday,2,274,Xavier Hutchinson,HOU,WR,24.5,25,-12,1433,1.2,1433
2024-11-19,09:33:22,Tuesday,2,274,Xavier Hutchinson,HOU,WR,24.5,25,-12,1433,1.3,1433
2024-11-19,09:33:22,Tuesday,2,275,Ty Chandler,MIN,RB,26.5,25,-59,1417,Baseline,1417
2024-11-19,09:33:22,Tuesday,2,275,Ty Chandler,MIN,RB,26.5,25,-59,1417,1.1,1417
2024-11-19,09:33:22,Tuesday,2,275,Ty Chandler,MIN,RB,26.5,25,-59,1417,1.2,1417
2024-11-19,09:33:22,Tuesday,2,275,Ty Chandler,MIN,RB,26.5,25,-59,1417,1.3,1417
2024-11-19,09:33:22,Tuesday,2,276,Dameon Pierce,HOU,RB,24.8,25,-28,1417,Baseline,1417
2024-11-19,09:33:22,Tuesday,2,276,Dameon Pierce,HOU,RB,24.8,25,-28,1417,1.1,1417
2024-11-19,09:33:22,Tuesday,2,276,Dameon Pierce,HOU,RB,24.8,25,-28,1417,1.2,1417
2024-11-19,09:33:22,Tuesday,2,276,Dameon Pierce,HOU,RB,24.8,25,-28,1417,1.3,1417
2024-11-19,09:33:22,Tuesday,2,277,Darnell Washington,PIT,TE,23.2,25,25,1413,Baseline,1413
2024-11-19,09:33:22,Tuesday,2,277,Darnell Washington,PIT,TE,23.2,25,25,1413,1.1,1951
2024-11-19,09:33:22,Tuesday,2,277,Darnell Washington,PIT,TE,23.2,25,25,1413,1.2,2250
2024-11-19,09:33:22,Tuesday,2,277,Darnell Washington,PIT,TE,23.2,25,25,1413,1.3,2550
2024-11-19,09:33:22,Tuesday,2,278,2026 Early 4th,FA,PICK,N/A,25,1,1411,Baseline,1411
2024-11-19,09:33:22,Tuesday,2,278,2026 Early 4th,FA,PICK,N/A,25,1,1411,1.1,1411
2024-11-19,09:33:22,Tuesday,2,278,2026 Early 4th,FA,PICK,N/A,25,1,1411,1.2,1411
2024-11-19,09:33:22,Tuesday,2,278,2026 Early 4th,FA,PICK,N/A,25,1,1411,1.3,1411
2024-11-19,09:33:22,Tuesday,2,279,Allen Lazard,NYJ,WR,28.9,25,-65,1409,Baseline,1409
2024-11-19,09:33:22,Tuesday,2,279,Allen Lazard,NYJ,WR,28.9,25,-65,1409,1.1,1409
2024-11-19,09:33:22,Tuesday,2,279,Allen Lazard,NYJ,WR,28.9,25,-65,1409,1.2,1409
2024-11-19,09:33:22,Tuesday,2,279,Allen Lazard,NYJ,WR,28.9,25,-65,1409,1.3,1409
2024-11-19,09:33:22,Tuesday,2,280,Daniel Jones,NYG,QB,27.5,25,-137,1402,Baseline,1402
2024-11-19,09:33:22,Tuesday,2,280,Daniel Jones,NYG,QB,27.5,25,-137,1402,1.1,1402
2024-11-19,09:33:22,Tuesday,2,280,Daniel Jones,NYG,QB,27.5,25,-137,1402,1.2,1402
2024-11-19,09:33:22,Tuesday,2,280,Daniel Jones,NYG,QB,27.5,25,-137,1402,1.3,1402
2024-11-19,09:33:22,Tuesday,2,281,Juwan Johnson,NOS,TE,28.2,25,-3,1391,Baseline,1391
2024-11-19,09:33:22,Tuesday,2,281,Juwan Johnson,NOS,TE,28.2,25,-3,1391,1.1,1931
2024-11-19,09:33:22,Tuesday,2,281,Juwan Johnson,NOS,TE,28.2,25,-3,1391,1.2,2231
2024-11-19,09:33:22,Tuesday,2,281,Juwan Johnson,NOS,TE,28.2,25,-3,1391,1.3,2531
2024-11-19,09:33:22,Tuesday,2,282,Cade Stover,HOU,TE,24.4,25,10,1389,Baseline,1389
2024-11-19,09:33:22,Tuesday,2,282,Cade Stover,HOU,TE,24.4,25,10,1389,1.1,1930
2024-11-19,09:33:22,Tuesday,2,282,Cade Stover,HOU,TE,24.4,25,10,1389,1.2,2230
2024-11-19,09:33:22,Tuesday,2,282,Cade Stover,HOU,TE,24.4,25,10,1389,1.3,2530
2024-11-19,09:33:22,Tuesday,2,283,Chigoziem Okonkwo,TEN,TE,25.2,25,-20,1388,Baseline,1388
2024-11-19,09:33:22,Tuesday,2,283,Chigoziem Okonkwo,TEN,TE,25.2,25,-20,1388,1.1,1931
2024-11-19,09:33:22,Tuesday,2,283,Chigoziem Okonkwo,TEN,TE,25.2,25,-20,1388,1.2,2231
2024-11-19,09:33:22,Tuesday,2,283,Chigoziem Okonkwo,TEN,TE,25.2,25,-20,1388,1.3,2531
2024-11-19,09:33:22,Tuesday,2,284,Will Dissly,LAC,TE,28.4,25,113,1375,Baseline,1375
2024-11-19,09:33:22,Tuesday,2,284,Will Dissly,LAC,TE,28.4,25,113,1375,1.1,1918
2024-11-19,09:33:22,Tuesday,2,284,Will Dissly,LAC,TE,28.4,25,113,1375,1.2,2217
2024-11-19,09:33:22,Tuesday,2,284,Will Dissly,LAC,TE,28.4,25,113,1375,1.3,2516
2024-11-19,09:33:22,Tuesday,2,285,2025 Late 4th,FA,PICK,N/A,25,0,1374,Baseline,1374
2024-11-19,09:33:22,Tuesday,2,285,2025 Late 4th,FA,PICK,N/A,25,0,1374,1.1,1374
2024-11-19,09:33:22,Tuesday,2,285,2025 Late 4th,FA,PICK,N/A,25,0,1374,1.2,1374
2024-11-19,09:33:22,Tuesday,2,285,2025 Late 4th,FA,PICK,N/A,25,0,1374,1.3,1374
2024-11-19,09:33:22,Tuesday,2,286,Sam Howell,SEA,QB,24.2,25,-13,1367,Baseline,1367
2024-11-19,09:33:22,Tuesday,2,286,Sam Howell,SEA,QB,24.2,25,-13,1367,1.1,1367
2024-11-19,09:33:22,Tuesday,2,286,Sam Howell,SEA,QB,24.2,25,-13,1367,1.2,1367
2024-11-19,09:33:22,Tuesday,2,286,Sam Howell,SEA,QB,24.2,25,-13,1367,1.3,1367
2024-11-19,09:33:22,Tuesday,2,287,JuJu Smith-Schuster,KCC,WR,28.0,25,-75,1353,Baseline,1353
2024-11-19,09:33:22,Tuesday,2,287,JuJu Smith-Schuster,KCC,WR,28.0,25,-75,1353,1.1,1353
2024-11-19,09:33:22,Tuesday,2,287,JuJu Smith-Schuster,KCC,WR,28.0,25,-75,1353,1.2,1353
2024-11-19,09:33:22,Tuesday,2,287,JuJu Smith-Schuster,KCC,WR,28.0,25,-75,1353,1.3,1353
2024-11-19,09:33:22,Tuesday,2,288,Rondale Moore,ATL,WR,24.4,25,-7,1352,Baseline,1352
2024-11-19,09:33:22,Tuesday,2,288,Rondale Moore,ATL,WR,24.4,25,-7,1352,1.1,1352
2024-11-19,09:33:22,Tuesday,2,288,Rondale Moore,ATL,WR,24.4,25,-7,1352,1.2,1352
2024-11-19,09:33:22,Tuesday,2,288,Rondale Moore,ATL,WR,24.4,25,-7,1352,1.3,1352
2024-11-19,09:33:22,Tuesday,2,289,Tyler Conklin,NYJ,TE,29.3,25,-38,1350,Baseline,1350
2024-11-19,09:33:22,Tuesday,2,289,Tyler Conklin,NYJ,TE,29.3,25,-38,1350,1.1,1896
2024-11-19,09:33:22,Tuesday,2,289,Tyler Conklin,NYJ,TE,29.3,25,-38,1350,1.2,2196
2024-11-19,09:33:22,Tuesday,2,289,Tyler Conklin,NYJ,TE,29.3,25,-38,1350,1.3,2495
2024-11-19,09:33:22,Tuesday,2,290,Emari Demercado,ARI,RB,25.8,25,32,1350,Baseline,1350
2024-11-19,09:33:22,Tuesday,2,290,Emari Demercado,ARI,RB,25.8,25,32,1350,1.1,1350
2024-11-19,09:33:22,Tuesday,2,290,Emari Demercado,ARI,RB,25.8,25,32,1350,1.2,1350
